L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
10001387,1383,42464,147784,6489335,3129774,2533988,86369,141353,3167749,829437038,660978649,350822840
10034408,1415,30865,148005,6540629,3087866,2502575,83508,153032,3079591,830959170,672822983,350790399
10101504,927,34167,185105,6551958,3138731,2475577,82510,143375,3102120,834842920,681096228,350766591
10100758,880,38191,148737,6631476,3094447,2496981,82330,158438,3152761,837483447,680617336,350770222
10159096,714,30862,146676,6580612,3122767,2513813,84686,145397,3083455,834462160,681598852,350761999
10172209,836,34590,145324,6585595,3160093,2498916,84177,203859,3131478,832352381,674929955,350799595
10294021,869,43569,144741,6516238,3063651,2512518,80915,146279,3146013,847533389,681024061,350776027
10295334,489,45144,145495,6572255,3139703,2527507,82884,147122,3106753,838088085,678341216,351191344
10416117,1060,34095,185942,6556803,3116982,2518114,81265,143721,3137758,833329070,670412336,350749908
6501848,693,32609,357041,9178335,2169116,1565713,81257,1514794,1795969,890031179,852862012,350633887
1556675,297,35366,210660,19548938,100301,5561,4205,69798,95823,975470347,1011330821,350768769
921820,189,45287,74086,19981447,87171,9213,9775,581949,145416,973781071,1035997135,350625482
1863001,362,84600,364841,19281613,49490,3371,2019,75136,101754,968739005,1044277670,350530553
2203072,411,19435,65986,5506655,146116,32998,424541,1971592,64707,816438823,2092914050,294143861
2849492,2819,498339,418045,9952157,222823,35630,1185485,314919,203669,1361105636,1228669930,500076539
5729225,1013,310130,482377,18893058,445658,180634,218201,437507,480355,1388257570,2170421393,500762966
5619478,773,68886,14721,4365280,923558,728613,407529,18482,770693,1363556466,3655984260,500675678
12810609,729,178973,19871,14244970,1569191,1486426,65095,32995,1552984,1315523179,1991995936,500600893
13264373,1304,230606,26228,18075505,1067810,1002693,28067,17272,1004488,1387897057,2366813473,500634994
14252962,1229,219345,22573,16561390,1228584,1256197,31167,22798,1215692,1391350880,2334133918,500800368
14717469,1177,230268,40423,15550863,1398614,1482841,36152,33187,1428357,1388372197,2276023691,500834333
14557713,1101,235874,40877,15571684,1422670,1528264,34386,31455,1368319,1392444829,2338618987,500738155
14999782,1215,214686,37612,15513351,1610255,1743737,36292,37344,1672191,1388792113,2227289271,500782869
15423898,986,215674,38513,15062489,1660748,1888519,40460,36432,1634792,1390333128,2198109124,500736999
14892368,1256,212819,56982,15940019,1977892,1981459,39882,55043,1941997,1386905105,2033912379,500710303
14882002,1109,210918,52192,15261544,1867700,1935428,46282,58771,1908167,1391181475,2120781949,501322607
15146079,947,184272,40090,16836049,2226031,1984304,35613,48451,2087389,1389805663,1970495514,500724155
16067713,976,184330,33631,19286875,1978316,1862240,36494,43918,2110948,1389711544,1771555166,500708685
15669031,1262,174439,43759,18981910,2041071,1727920,32858,35264,1890511,1390442748,1875588336,500733051
15980323,1419,190191,53187,17785128,2532483,2202524,38968,52081,2643892,1371448631,1689430576,500702507
16118182,1097,166378,43766,16064144,1739194,1361223,35251,39400,1380368,1373580358,2192391226,500709648
16054588,921,131997,17995,14515179,450266,244741,16577,30065,462417,1394383165,2813991680,500897169
16994950,1111,84297,51206,11184664,460185,232184,14367,27573,436052,1390509916,3146692949,500763263
19103720,945,73303,31970,12949119,631444,350361,20363,29727,641276,1392477401,2813683362,500687183
21000555,958,88949,68768,12471005,815832,428366,23129,66968,915016,1388170238,2642030854,500720868
21877695,1318,114608,52499,11549006,1041856,475281,22736,26525,939425,1394813578,2682092308,501157384
21865651,1447,99763,41245,12020375,1098471,555037,28307,56979,1146448,1383631692,2561692408,500731597
20573340,997,145125,46666,12710853,724427,326806,21693,37584,775839,1392532404,2765231405,500810812
23113336,1302,83946,37543,9422548,1062823,428527,22074,55286,1028828,1389286950,3041416624,500704049
23067008,1002,106686,50791,12473461,1245967,670596,28917,52331,1321592,1390222391,2465045430,500708809
20650380,972,141964,62092,13990478,1473407,880042,33068,56072,1373648,1392512162,2360693038,500837935
16372377,1172,183007,57190,17022370,2725512,2180982,40985,68592,2541552,1364576097,1722470391,500652661
16609571,719,175393,72637,16776488,2952126,2496729,40520,60308,2827952,1346817327,1552551000,500778918
16747141,877,142847,58418,17025885,3075650,2558967,39870,56825,2971647,1348307792,1505082250,500818439
16344126,1288,192636,58169,16910687,3057564,2528515,40192,48970,2940555,1350430403,1603497782,500702830
17147187,493,142012,60096,17146005,3221998,2590175,38531,56751,3155539,1346122429,1419597569,501186262
16711199,1096,157078,62290,17132150,3091013,2504887,41658,78323,3158062,1344954567,1414622194,500697411
16964624,871,156511,59018,16814473,3076420,2614080,42120,65760,3115178,1349686313,1452270048,500499135
16390766,1333,192639,63923,17227395,2936455,2528886,43309,66763,3069952,1355212866,1492257697,500543186
17064706,747,139859,71364,16508925,3501787,2888023,42446,83279,3361821,1344219576,1412452626,500499690
16740574,954,129927,70428,16828777,3422275,2796005,39981,74299,3334790,1344156515,1381616103,500501546
16717521,1354,113469,130783,16328829,3196692,2644398,38999,119277,3363450,1346516527,1461206444,500542900
15551089,1347,78032,121456,16678745,2872419,2301274,34370,126531,2532827,1361103282,1771794463,500543233
12912903,1187,61381,76796,16160507,931467,609128,16423,78575,1036466,1389338278,2585097842,500507677
15078016,1737,94090,117175,16276855,1898838,1263722,25600,107501,1507905,1387659720,2380082061,500731011
17129267,1372,120775,73836,16437475,822922,492056,16988,91092,952298,1384869713,2511038520,500536851
17531154,1288,76705,150243,15507412,3257596,2712801,53782,148392,3230071,1352381335,1524528464,500526656
16823088,874,66852,132415,17045856,3136984,2498247,39770,133003,3069437,1352253909,1564533762,500692692
15762085,1020,74549,127962,17412268,2898733,2396108,37839,134662,3015035,1354231477,1596516909,500726159
18702806,818,66257,165172,16170072,3421214,2793921,43470,178775,3229924,1354187088,1419868518,500747029
9977700,1083,339642,525614,20748898,1004720,691872,65595,2577601,910409,1377459267,1718120798,500712709
2810042,1286,43968,351102,5879324,149865,52451,1004567,186756,154340,1390798677,2482351157,500720626
3641252,398,158983,330723,13473717,402512,50342,578737,128615,257404,1388631370,2337371271,500575202
10378165,2714,159854,38647,12528589,1943706,1304663,35272,31605,1881092,1383221721,2353240189,500512419
13679746,1602,152551,54705,11217623,3664166,2851972,62068,55049,3706535,1304843955,1174824640,500516294
14144052,2405,145072,63379,9688276,4210891,3453003,66938,46567,4252869,1208117630,1004570925,500567739
14458013,1314,58408,194962,9475204,4449574,3629600,64962,200512,4457112,1193247473,977332718,500802475
14695274,1690,59861,229910,9379358,4500399,3659230,65621,189978,4454222,1193714291,973489226,500812882
14667731,1450,52869,209884,9393589,4472211,3666918,60695,209712,4439884,1188542783,966955511,501413159
14680712,1534,52612,211932,9461269,4449240,3675401,60346,206393,4437429,1190922438,969962510,500774669
14776864,1653,49689,212542,9463201,4482313,3691133,63841,260277,4474485,1190173196,968414265,500834283
14562520,1544,53491,209772,9471067,4445946,3683852,61056,217664,4405910,1188759756,971355925,500578667
14848627,1439,59324,248649,9446026,4452158,3684697,61971,214153,4455127,1192512477,967426810,500607910
14512803,2495,49129,208823,9418799,4439741,3680798,61153,206309,4415900,1183983584,964636872,500855896
14458178,2805,55839,247137,9352918,4445464,3676176,60643,205562,4467381,1180362004,956609261,500679541
14248967,2201,49723,205712,9587453,4356655,3628544,57979,215635,4330091,1209057630,1052660665,500657428
14625670,1722,61072,202639,10783905,4291965,3492855,51826,238841,4388445,1305411243,1213579587,500921976
14348710,2863,46712,211589,9317267,4384160,3652819,64262,207500,4402912,1175657534,956772381,500887849
14712264,1472,53295,214270,9495442,4461765,3656405,63324,270643,4477542,1194363148,977269387,501419059
14477596,1497,46657,217422,9500884,4407187,3651902,62557,211790,4402279,1192334779,979920046,500793206
14807813,731,47018,212109,9435802,4515368,3680893,63268,264717,4487620,1193661502,972950820,500632595
14724104,559,45225,208085,9445536,4476186,3685149,61451,210047,4478817,1193173091,971659153,500624337
14882923,1353,53686,245934,9440545,4462599,3683694,60552,210527,4462112,1192925453,968706461,500904543
14568018,1257,47078,211416,9451797,4430064,3675523,61293,219995,4426728,1192220027,970615726,500788229
14575341,1324,58447,211985,9463385,4449666,3681042,63205,207125,4454961,1193593519,972798243,501017513
